SchoolName,CourseName,Approval,State,Webpage,Telephone
San Jacinto CollegeMaritime Technology& Training  Center,Proficiency InSurvival CraftRefresher,"Any applicant who has successfully completed your Proficiency in Survival CraftRefresher (SANJCC-749) course will satisfy the competency requirements ofTable A-VI/2-1 of the STCW Code, as amended 2010, for Proficiency in SurvivalCraft and Rescue Boats Other Than Fast Rescue Boats (PSC), for those seafarersnot having evidence of 1 year of sea service within the last 5 years provided thatthe applicant had previously been issued a Proficiency in Survival Craft andRescue Boats other than Fast Rescue Boats endorsement, and will satisfy theprofessional examination and practical demonstration requirements of 46 CFR12.407(b)(3) for endorsements for Lifeboatman and PSC.Applicants are not required to present completed record of assessment sheetswhen applying for the STCW endorsement.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,QMED - Oiler,Any applicant successfully completing your QMED-Oiler (SANJCC-387) course andpresenting your certificate of training within one year of the completion oftraining will satisfy:⦁ The examination requirements of 46 CFR 12.501(c)(5) for a national ratingendorsement as QMED-Oiler; AND⦁ The following specific TASKs from the National Assessment Guidelines for AbleSeafarer - Engine NVIC 18-14:3.1.A;  4.1.A;  5.1.A; 5.1.B; 5.1.C;  5.2.A;  6.1.A; 6.2.A;  6.3.A;  7.1.A; 7.2.A;7.3.A;  7.4.A;  7.5.A;  7.6.A;  8.1.A;  8.1.B;  9.1.A;  9.1.B;  9.2.A;  9.3.A;  10.1.A;10.2.A;  10.3.A;  10.4.A;  10.5.A;  10.6.A;  10.6.B;  10.6.C;  10.7.A;  10.8.A;10.8.B;  10.9.AApplicants for Able Seafarer   Engine must provide evidence of completing therequirements of 46 CFR 12.607 for Able Seafarer   Engine.,TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Qualified Assessor,Any applicant who has successfully completed your Qualified Assessor(SANJCC-394) course will satisfy the requirements for Qualified Assessor trainingand instruction in assessment techniques of 46 CFR 10.405(a)(1) and 46 CFR10.405(d).,TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Radar Observer(Inland),Any applicant who successfully completes your Radar Observer (Inland Watersand GIWW) (SANJCC-396) course will satisfy the training requirements of 46 CFR11.480(d) and 11.480(b)(2) for an endorsement as Radar Observer (InlandWaters and GIWW).,TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Radar Observer(Unlimited),"Any applicant who has successfully completed your Radar Observer (Unlimited)(SANJCC-399) course will satisfy the requirements of:⦁ The radar observer training requirement of 46 CFR 11.480(d) for anendorsement as Radar Observer (Unlimited).⦁ The radar observer training requirements of 46 CFR 11.309(a)(4)(ii),11.317(a)(3)(vi), 11.319(a)(4)(ii), 11.321(a)(3)(vi).⦁ The radar standards of competence required by 46 CFR 11.309(a)(3),11.317(a)(2), 11.319(a)(3), 11.321(a)(2); Section A-II/1 and A-II/3 and TableA-II/1 and A-II/3 of the STCW Code, as amended 2010, meeting the NationalAssessment Guidelines from NVIC 12-14 Ch-1 Tasks 1.4.A,1.4.B, 3.1, 3.2A,3.2.B, 3.3.A, and 3.4 and NVIC 13-14 Tasks  1.8.A and 1.8.B.Applicants who have successfully completed your course need not presentcompleted  Control Sheets  for these assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Radar ObserverRecertification,Any applicant who successfully completes your Radar Observer Recertification(SANJCC-402) course will satisfy the training requirements of 46 CFR 11.480(f) formaintaining the validity of an endorsement as Radar Observer.,TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Radar ObserverRecertification(Inland Waters andGIWW),Any applicant who has successfully completed your Radar Observer (InlandWaters and GIWW) Recertification (MARCTC-606) course will satisfy therequirements of 46 CFR 11.480 for renewal of a Radar Observer (Inland Watersand GIWW) endorsement.,TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Search & Rescue(ManagementLevel),"Any applicant who has successfully completed your Search & Rescue(SANJCC-445) course will satisfy the Search and Rescue approved trainingrequirements of:⦁ 46 CFR 11.305(a)(3)(v) and 11.307(a)(3)(v), for STCW endorsements asMaster or Chief Mate on vessels of 3,000 GT or more;⦁ 46 CFR 11.311(a)(3)(v) and 11.313(a)(3)(v) for STCW endorsements asMaster or Chief Mate on vessels of more than 500 GT and less than 3,000 GT;⦁ 46 CFR 11.315(a)(3)(i) for an STCW endorsement as Master on Vessels ofless than 500 GT;⦁ The Search  and Rescue competence of Table a-II/2 of the STCW Code;AND, will be considered to have successfully completed assessment task 4.1 ofNVIC 10-14 (Ch-1),Applicants who have successfully completed this course need not presentcompleted a Task Control Sheet for this assessment in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Search & Rescue(Operational Level),"Any applicant who successfully completes your Search & Rescue (OperationalLevel) (SANJCC-447) course will satisfy the training requirements of 46 CFR11.309(a)(4)(iii) for an STCW endorsement as Officer in Charge of a NavigationalWatch on vessels of 500 or more gross tonnage (ITC) ANDThe specific tasks from the National Assessment Guidelines found in NVIC 12-14(Ch-1), Tasks 6.1.Applicants who have successfully completed your course need not presentcompleted Task Control Sheets for the assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Ship Construction& Basic Stability,"Any applicant who successfully completes your Ship Construction & BasicStability (SANJCC-449) course will satisfy the ship construction and ship stabilitystandard of competence requirements of Table A-II/1 of the STCW Code, asamended 2010; and the approved training requirements of 46 CFR 11.309(a)(4)(xii) for certification as an Officer in Charge of a Navigational Watch on vessels of500 gross tons (ITC) or more; AND,The specific assessment tasks from the National Assessment Guidelines found inNVIC 12-14; Tasks 10.1, 11.3, 13.1, 13.2, 13.3, and 13.4; ANDThe specific assessment from NVIC 13-14; Tasks 8.1.A, 8.2.A, 8.3.A, and 8.4.A.Applicants for an STCW endorsement are not required to present completed taskassessment sheets.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Ship Management,"Any applicant who successfully completes your Ship Management (SANJCC-451)course will satisfy the training requirements of 46 CFR 11.305(a)(2) and 11.307(a)(2) for STCW endorsements as Chief Mate or Master on vessels of 3,000 GT ormore,⦁ The following practical assessments performed during this coursehave been determined to be equivalent of National AssessmentGuidelines Tasks, as documented in NVIC 10-14(Ch-1) Tasks ForMaster or Chief Mate on Vessels of 3,000 GT or More (ManagementLevel):  15.1.A, 15.1.B, 15.1.C, 15.2.A, 15.3.A,  15.4.A,  15.4.B, 15.4.C,15.4.D, 15.4.E, 15.4.F, 15.4.G, 15.6.A, 15.5.A, 15.6.B, 15.7.A, and15.8.A; AND⦁ Will satisfy the training requirements of 46 CFR 11.311(a)(2) and11.313(a)(2) for STCW endorsements as Chief Mate or Master onvessels of 500 GT or more and less than 3,000 GT, And the followingpractical assessments performed during this course have beendetermined to be equivalent of National Assessment GuidelinesTasks as documented in NVIC 11-14(Chi-1) Tasks for Master or ChiefMate on Vessels of 500 GT or More (Management Level) 15.1.A,15.1.B, 15.1.C, 15.2.A,  15.3.A,  15.4.A,  15.4.B, 15.4.C, 15.4.D, 15.4.E,15.4.F, 15.4.G, 15.5.A, 15.6.A, 15.6.B, and 15.7.A,Applicants are not required to present the completed record of assessmentsheets when applying for the STCW endorsement.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Tank BargeDangerous Liquids,"Any applicant who successfully completes your Tank Barge DangerousLiquids Course (SANJCC-491) and applies for endorsement within five yearsof completion:⦁ Satisfies the course requirements of 46 CFR 13.301(c)(4) for originalissuance OR 13.120(c)(2) for renewal of Tankerman-PIC (Barge) (DL):AND⦁ Satisfies the cargo course requirements of 46 CFR 13.401(e)(1) fororiginal issuance OR 13.120(b)(2) for renewal of Tankerman-Assistant(DL); AND⦁ Meets the standards of competence, required by 46 CFR 13.609(a)(2),of Section A-V/1, Table A-V/1-1-1 of the STCW Code for Basic Oil ANDChemical Tanker Cargo Operations; AND⦁ Provided the applicant also supplies a statement signed by the Master,or Chief Mate of an Oil AND/OR Chemical Tanker, appropriate to theendorsement sought, that the mariner has demonstrated to thesatisfaction of the signer that he or she is fully capable of supervising thetransfer and operations of dangerous liquid cargo in accordance with theguidance found in Navigation Vessel Inspection Circular 22-14 (Encl 1,paragraphs 4 or 5):⦁ Meets the Standards of competence, required by 46 CFR13.603(b)(2) OR 13.605(b)(2), of Section A-V/1, table A-V/1-1-2OR A-V/1-2-3 of the STCW Code for Advanced Oil AND/ORChemical Tanker Cargo Operations limited to non-self-propelledvessels.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Tank ShipDangerous Liquids,"Any applicant who successfully completes your Tankship Dangerous LiquidsCourse (SANJCC-501) and applies for endorsement within five years ofcompletion:⦁ Satisfies the course requirements of 46 CFR 13.201(c)(4) for originalissuance OR 13.120(a)(2) for renewal of Tankerman-PIC (DL): AND⦁ Satisfies the course requirements of 46 CFR 13.301(c)(4) for originalissuance OR 13.120(c)(2) for renewal of Tankerman-PIC (Barge) (DL):AND⦁ Satisfies the course requirements of 46 CFR 13.401(e)(1) for originalissuance OR 13.120(b)(2) for renewal of Tankerman-Assistant (DL); AND⦁ Satisfies the course requirements of 46 CFR 13.501(c)(4) for originalissuance OR 13.120(d)(2) for renewal of Tankerman-Engineer (DL); AND⦁ Meets the standards of competence, required by 46 CFR 13.609(a)(2),of Section A-V/1, Table A-V/1-1-1 of the STCW Code for Basic Oil ANDChemical Tanker Cargo Operations; AND⦁ Provided the applicant also supplies a statement signed by the Master,Chief Engineer or Chief Mate of an Oil AND/OR Chemical Tanker,appropriate to the endorsement sought, that the mariner hasdemonstrated to the satisfaction of the signer that he or she is fullycapable of supervising transfers of dangerous liquid cargo in accordancewith the guidance found in Navigation Vessel Inspection Circular 22-14(Encl 1, paragraphs 4 or 5):⦁ Meets the Standards of competence, required by 46 CFR13.603(a)(2), (b)(2) or (c)(2) AND/OR 13.605(a)(2), (b)(2) or (c)(2),of Section A-V/1, table A-V/1-1-2 AND/OR A-V/1-1-3 of the STCWCode for Advanced Oil AND/OR Chemical Tanker CargoOperations.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Tank ShipDangerous Liquids(Simulator),"Any applicant who successfully completes your Tankship Dangerous Liquids(Simulator) Course (SANJCC-503) and applies for endorsement within fiveyears of completion:⦁ Satisfies the course requirements of 46 CFR 13.201(c)(4) for originalissuance OR 13.120(a)(2) for renewal of Tankerman-PIC (DL): AND⦁ Satisfies the course requirements of 46 CFR 13.301(c)(4) for originalissuance OR 13.120(c)(2) for renewal of Tankerman-PIC (Barge) (DL):AND⦁ Satisfies the course requirements of 46 CFR 13.401(e)(1) for originalissuance OR 13.120(b)(2) for renewal of Tankerman-Assistant (DL); AND⦁ Satisfies the course requirements of 46 CFR 13.501(c)(4) for originalissuance OR 13.120(d)(2) for renewal of Tankerman-Engineer (DL); AND⦁ Meets the standards of competence, required by 46 CFR 13.609(a)(2),of Section A-V/1, Table A-V/1-1-1 of the STCW Code for Basic Oil ANDChemical Tanker Cargo Operations; AND⦁ Provided the applicant also supplies a statement signed by the Master,Chief Engineer or Chief Mate of an Oil AND/OR Chemical Tanker,appropriate to the endorsement sought, that the mariner hasdemonstrated to the satisfaction of the signer that he or she is fullycapable of supervising transfers of dangerous liquid cargo in accordancewith the guidance found in Navigation Vessel Inspection Circular 22-14(Encl 1, paragraphs 4 or 5):⦁ Meets the Standards of competence, required by 46 CFR13.603(a)(2), (b)(2) or (c)(2) AND/OR 13.605(a)(2), (b)(2) or (c)(2),of Section A-V/1, table A-V/1-1-2 AND/OR A-V/1-1-3 of the STCWCode for Advanced Oil AND/OR Chemical Tanker CargoOperations.⦁ This course will satisfy the following requirements per 46 CFR13.121(b):⦁ 2 loadings⦁ 2 discharges⦁ 1 commencement of loading and 1 completion of loading⦁ 1 commencement of discharge and 1 completion of discharge",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Tank Ship LiquefiedGases,"Any applicant who successfully completes your Tankship Liquefied GasCourse (SANJCC-508) and applies for endorsement within five years ofcompletion:⦁ Satisfies the cargo course requirements of 46 CFR 13.201(c)(4) fororiginal issuance OR 13.120(a)(2) for renewal of Tankerman-PIC (LG):AND⦁ Satisfies the cargo course requirements of 46 CFR 13.301(c)(4) fororiginal issuance OR 13.120(c)(2) for renewal of Tankerman-PIC (Barge)(LG): AND⦁ Satisfies the cargo course requirements of 46 CFR 13.401(e)(1) fororiginal issuance OR 13.120(b)(2) for renewal of Tankerman-Assistant(LG); AND⦁ Satisfies the cargo course requirements of 46 CFR 13.501(c)(4) fororiginal issuance OR 13.120(d)(2) for renewal of Tankerman-Engineer(LG); AND⦁ Meets the standards of competence, required by 46 CFR 13.611(a)(2),of Section A-V/1, Table A-V/1-2-1 of the STCW Code for Basic LiquefiedGas Tanker Cargo Operations; AND⦁ Provided the applicant also supplies a statement signed by the Master,Chief Engineer, or Chief Mate of an Liquefied Gas Tanker, appropriate tothe endorsement sought (Tankship, Tank Barge, Engineer), that themariner has demonstrated to the satisfaction of the signer that he or sheis fully capable of supervising transfers of liquefied gas cargos inaccordance with the guidance found in Navigation Vessel InspectionCircular 22-14 (Encl 1, paragraph 6):⦁ Meets the Standards of competence, required by 46 CFR13.607(a)(2), (b)(2) or (c)(2), of Section A-V/1, table A-V/1-2-2 ofthe STCW Code for Advanced Liquefied Gas Tanker CargoOperations.",TX,#http://www.sanjac.edu/maritime#,2819742200
